delta,pctl
-34.43212,79.87318
-34.43345,79.87345
-34.43372,79.87425
-34.43452,79.87452
-34.43479,79.87532
-34.43559,79.87558
-34.43612,79.87612
-34.43692,79.87638
-34.43906,79.87958
-34.43932,79.87985
-34.43959,79.88038
-34.43986,79.88145
-34.44119,79.88172
-34.44306,79.88199
-34.44359,79.88465
-34.44733,79.88492
-34.44786,79.90333
-34.44999,79.90599
-34.45133,79.90626
-34.4516,79.90733
-34.45239,79.90759
-34.45346,79.90786
-34.4548,79.90813
-34.45533,79.90839
-34.4556,79.91266
-34.45613,79.91293
-34.45773,79.91373
-34.45826,79.91426
-34.45959,79.9156
-34.46227,79.91586
-34.4652,79.91613
-34.4716,79.9164
-34.47187,79.91666
-34.4724,79.91746
-34.47374,79.91773
-34.47507,79.91826
-34.47533,79.91853
-34.4756,79.91906
-34.47614,79.91933
-34.4772,79.92013
-34.478,79.9204
-34.47827,79.9212
-34.47907,79.92147
-34.47987,79.92173
-34.4804,79.922
-34.48067,79.92253
-34.48147,79.92307
-34.48227,79.92333
-34.48414,79.92707
-34.48467,79.92733
-34.48494,79.9276
-34.48521,79.92787
-34.48574,79.93267
-34.48627,79.93294
-34.48654,79.93454
-34.48734,79.9348
-34.48948,79.93881
-34.48974,79.93907
-34.49134,79.93987
-34.49161,79.94041
-34.49187,79.94094
-34.49294,79.94281
-34.49454,79.94814
-34.49508,79.94841
-34.49614,79.94868
-34.49747,79.95001
-34.49908,79.95081
-34.50121,79.95108
-34.50254,79.95134
-34.50361,79.95161
-34.50494,79.95988
-34.50574,79.96041
-34.50628,79.96068
-34.50655,79.96121
-34.50708,79.96148
-34.50921,79.96175
-34.51081,79.96361
-34.51135,79.96415
-34.51321,79.96468
-34.51428,79.96521
-34.51455,79.96575
-34.51641,79.97215
-34.51748,79.97295
-34.51802,79.97322
-34.51935,79.97348
-34.52229,79.97669
-34.52602,79.97749
-34.52922,79.97935
-34.53056,79.97989
-34.53136,79.99029
-34.53269,79.99056
-34.53322,79.99082
-34.53376,79.99109
-34.53456,79.99136
-34.53562,79.99216
-34.53616,79.99242
-34.54203,79.99269
-34.54256,79.99349
-34.54496,79.99376
-34.54576,79.99402
-34.5463,79.99456
-34.54789,79.99482
-34.54896,79.99509
-34.55003,80.0063
-34.55163,80.0071
-34.5527,80.00736
-34.55483,80.00763
-34.55777,80.0079
-34.55856,80.0087
-34.56017,80.00896
-34.56363,80.01056
-34.56417,80.0111
-34.56443,80.01136
-34.5647,80.01296
-34.56737,80.01376
-34.56924,80.0151
-34.57003,80.0263
-34.57084,80.0271
-34.57244,80.02737
-34.57297,80.02764
-34.57404,80.03137
-34.57537,80.03164
-34.57564,80.03217
-34.57724,80.03244
-34.58044,80.03297
-34.58071,80.03671
-34.58097,80.03751
-34.5815,80.03777
-34.58337,80.03804
-34.58364,80.03991
-34.58577,80.04017
-34.58604,80.04124
-34.58657,80.04364
-34.58844,80.04391
-34.58924,80.04444
-34.58951,80.04471
-34.59138,80.04498
-34.59271,80.04818
-34.59351,80.04871
-34.59404,80.04898
-34.59431,80.05004
-34.59458,80.05031
-34.59565,80.07139
-34.59831,80.07219
-34.59938,80.07325
-34.60098,80.07352
-34.60578,80.07379
-34.60632,80.07405
-34.60658,80.07512
-34.60738,80.07539
-34.60845,80.07565
-34.61192,80.07645
-34.61272,80.07672
-34.61325,80.07725
-34.61432,80.07752
-34.61752,80.07965
-34.61859,80.08152
-34.61992,80.08179
-34.62179,80.08259
-34.62259,80.08819
-34.62285,80.08926
-34.62365,80.08979
-34.62392,80.09033
-34.62419,80.09059
-34.62499,80.09139
-34.62632,80.09166
-34.62899,80.09246
-34.63112,80.12821
-34.63139,80.12847
-34.63219,80.12874
-34.63512,80.12901
-34.63539,80.12927
-34.63566,80.13221
-34.63673,80.13407
-34.63886,80.13461
-34.63939,80.13487
-34.64126,80.13541
-34.64206,80.13567
-34.645,80.13594
-34.64526,80.13621
-34.64579,80.13647
-34.6466,80.13727
-34.64713,80.13754
-34.6474,80.13861
-34.65166,80.13888
-34.65513,80.14021
-34.65726,80.14394
-34.65807,80.14448
-34.65967,80.14634
-34.661,80.14661
-34.66233,80.14688
-34.66394,80.14875
-34.66447,80.14901
-34.66473,80.14981
-34.6666,80.15008
-34.66687,80.15328
-34.66847,80.15488
-34.67327,80.15541
-34.67354,80.15595
-34.67781,80.15621
-34.68047,80.15675
-34.68074,80.15702
-34.68341,80.15782
-34.68501,80.15888
-34.68608,80.15915
-34.68661,80.16155
-34.68848,80.16235
-34.69035,80.16262
-34.69141,80.16342
-34.69275,80.16368
-34.69328,80.16395
-34.69408,80.16422
-34.69435,80.16475
-34.69514,80.16582
-34.69541,80.16609
-34.69568,80.16635
-34.69675,80.16662
-34.69728,80.16689
-34.69835,80.16769
-34.69941,80.16795
-34.69968,80.16822
-34.70048,80.16929
-34.70075,80.16955
-34.70128,80.17009
-34.70155,80.17035
-34.70182,80.17089
-34.70261,80.17142
-34.70288,80.17169
-34.70315,80.17302
-34.70502,80.17382
-34.70528,80.17435
-34.70582,80.17489
-34.70635,80.17515
-34.70662,80.17542
-34.70715,80.17649
-34.70768,80.17702
-34.70875,80.18022
-34.70902,80.18129
-34.70929,80.18156
-34.71088,80.18236
-34.71462,80.18396
-34.71515,80.18422
-34.71569,80.18449
-34.71649,80.18529
-34.71729,80.18556
-34.71782,80.18609
-34.71809,80.19356
-34.71835,80.19383
-34.71915,80.19703
-34.72182,80.19783
-34.72209,80.1989
-34.72316,80.19916
-34.72342,80.20343
-34.72396,80.2037
-34.72422,80.20397
-34.72476,80.20423
-34.72502,80.2045
-34.72582,80.20743
-34.72662,80.2077
-34.72796,80.2085
-34.72929,80.21063
-34.73169,80.2117
-34.73302,80.21197
-34.73356,80.2125
-34.73383,80.21277
-34.73409,80.21303
-34.73463,80.23571
-34.73489,80.23651
-34.73836,80.23678
-34.7397,80.23704
-34.73996,80.23758
-34.74049,80.23838
-34.7421,80.23864
-34.74236,80.23891
-34.74343,80.23918
-34.74503,80.23944
-34.74636,80.23971
-34.74743,80.23998
-34.75063,80.24185
-34.75143,80.24211
-34.75303,80.24238
-34.75597,80.24291
-34.7589,80.24931
-34.76104,80.25011
-34.76424,80.25145
-34.7653,80.25198
-34.76557,80.25225
-34.76637,80.25252
-34.7669,80.25278
-34.77064,80.25358
-34.77251,80.25412
-34.77384,80.25465
-34.77571,80.25518
-34.77704,80.25545
-34.77864,80.25572
-34.77891,80.25705
-34.78024,80.25732
-34.78051,80.25785
-34.78104,80.26052
-34.78318,80.26079
-34.78424,80.26132
-34.78505,80.26159
-34.78611,80.26185
-34.78638,80.26212
-34.78664,80.26559
-34.78825,80.26585
-34.78905,80.26612
-34.78931,80.26665
-34.79118,80.26719
-34.79305,80.27092
-34.79358,80.27119
-34.79625,80.27199
-34.79731,80.27226
-34.79758,80.28026
-34.79918,80.28079
-34.79998,80.28159
-34.80105,80.28186
-34.80158,80.28559
-34.80185,80.29413
-34.80238,80.29466
-34.80612,80.29493
-34.80825,80.29573
-34.81012,80.296
-34.81092,80.2968
-34.81279,80.29893
-34.81359,80.2992
-34.81439,80.29947
-34.81466,80.30747
-34.81546,80.30773
-34.81625,80.308
-34.81732,80.30934
-34.81812,80.3096
-34.81919,80.30987
-34.82106,80.3104
-34.82159,80.31067
-34.82239,80.31094
-34.82533,80.312
-34.82613,80.3128
-34.82693,80.31307
-34.82746,80.31334
-34.82799,80.31547
-34.82933,80.32534
-34.82959,80.32561
-34.83119,80.32587
-34.83199,80.32667
-34.8336,80.32721
-34.83386,80.32748
-34.83413,80.32801
-34.83466,80.32828
-34.83493,80.32854
-34.83599,80.32934
-34.83626,80.32961
-34.8376,80.33014
-34.8384,80.33041
-34.84053,80.33254
-34.84213,80.33414
-34.8432,80.33468
-34.84453,80.33494
-34.84507,80.33601
-34.84747,80.34828
-34.84827,80.34855
-34.84853,80.34882
-34.8496,80.34908
-34.84987,80.34935
-34.85014,80.34962
-34.8512,80.35015
-34.85334,80.35042
-34.85387,80.35068
-34.8552,80.35095
-34.85627,80.35122
-34.85707,80.35148
-34.8576,80.35282
-34.85894,80.35362
-34.86374,80.35388
-34.86427,80.35415
-34.8656,80.35442
-34.86614,80.35468
-34.86694,80.35575
-34.86801,80.35602
-34.86881,80.35709
-34.87041,80.35735
-34.87174,80.37629
-34.87201,80.37656
-34.87228,80.37683
-34.87574,80.37709
-34.87681,80.37816
-34.87841,80.37896
-34.88188,80.37923
-34.88241,80.37949
-34.88561,80.37976
-34.88615,80.38003
-34.88695,80.38083
-34.88748,80.38109
-34.88908,80.38136
-34.89415,80.3947
-34.89495,80.39603
-34.89575,80.3963
-34.89628,80.39737
-34.89708,80.39763
-34.89735,80.39897
-34.89762,80.39923
-34.89815,80.3995
-34.89842,80.40057
-34.89975,80.40083
-34.90082,80.4011
-34.90215,80.40137
-34.90615,80.4019
-34.90696,80.42084
-34.90722,80.42244
-34.90775,80.42644
-34.90882,80.42911
-34.91016,80.43098
-34.91069,80.43125
-34.91095,80.43178
-34.91149,80.43205
-34.91256,80.43258
-34.91549,80.43285
-34.91576,80.43338
-34.91602,80.43445
-34.91656,80.43498
-34.91736,80.43525
-34.92029,80.43898
-34.92083,80.44005
-34.92269,80.44058
-34.92376,80.44352
-34.92403,80.44432
-34.92536,80.44458
-34.92616,80.44485
-34.92803,80.44512
-34.9283,80.44538
-34.9291,80.44592
-34.93016,80.44725
-34.93096,80.44752
-34.93123,80.44938
-34.9339,80.44992
-34.93443,80.45019
-34.93603,80.45045
-34.9363,80.45392
-34.93977,80.45419
-34.94136,80.45499
-34.94163,80.49527
-34.94243,80.49553
-34.94484,80.4958
-34.9459,80.49607
-34.94883,80.49633
-34.94963,80.4966
-34.9499,80.49687
-34.9523,80.49767
-34.95257,80.49847
-34.95337,80.49927
-34.9539,80.4998
-34.95444,80.50007
-34.9547,80.50034
-34.9571,80.50087
-34.96164,80.5014
-34.96191,80.50247
-34.96271,80.50274
-34.96591,80.503
-34.96671,80.50327
-34.96724,80.50354
-34.96804,80.5038
-34.97044,80.5046
-34.97098,80.50514
-34.97284,80.5054
-34.97364,80.50567
-34.97551,80.50594
-34.97658,80.5062
-34.97791,80.50647
-34.98085,80.50701
-34.98218,80.51207
-34.98325,80.51234
-34.98512,80.51287
-34.98832,80.51314
-34.98912,80.51341
-34.98965,80.51367
-34.99045,80.51554
-34.99232,80.51794
-34.99472,80.51821
-34.99605,80.51848
-34.99739,80.52088
-34.99952,80.52194
-34.99979,80.52274
-35.00059,80.52328
-35.00112,80.52381
-35.00325,80.52408
-35.00352,80.52728
-35.00459,80.52755
-35.00592,80.52781
-35.00619,80.52808
-35.00806,80.52835
-35.01019,80.52915
-35.01046,80.52941
-35.01126,80.52995
-35.01152,80.53075
-35.01233,80.53128
-35.01313,80.53155
-35.01366,80.53181
-35.01392,80.53208
-35.01419,80.53235
-35.01472,80.53341
-35.01526,80.53395
-35.01579,80.53421
-35.01659,80.53715
-35.01686,80.53742
-35.01793,80.53795
-35.01819,80.53848
-35.01899,80.53902
-35.01953,80.53955
-35.02006,80.53982
-35.02033,80.54062
-35.0206,80.54195
-35.02086,80.54649
-35.02299,80.54675
-35.02433,80.55209
-35.0246,80.55235
-35.02566,80.55289
-35.02646,80.55342
-35.0278,80.55422
-35.02806,80.55502
-35.0294,80.55556
-35.03046,80.55636
-35.031,80.55662
-35.03153,80.55716
-35.03233,80.55849
-35.03527,80.56009
-35.0358,80.56062
-35.03606,80.56116
-35.03633,80.56169
-35.0366,80.56196
-35.03793,80.56356
-35.0382,80.56383
-35.03847,80.56436
-35.0398,80.56756
-35.0414,80.56783
-35.04193,80.56996
-35.043,80.57023
-35.04433,80.57103
-35.0454,80.57129
-35.04647,80.59103
-35.0486,80.5913
-35.04887,80.59157
-35.05234,80.5921
-35.05394,80.59237
-35.05447,80.59264
-35.05527,80.5929
-35.05687,80.59317
-35.05767,80.59424
-35.05954,80.59477
-35.05981,80.5953
-35.06007,80.59557
-35.06061,80.59584
-35.06114,80.5969
-35.06434,80.59717
-35.06514,80.59744
-35.06594,80.5977
-35.06915,80.59797
-35.06968,80.5985
-35.07048,80.59877
-35.07074,80.5993
-35.07128,80.6001
-35.07181,80.60037
-35.07288,80.60064
-35.07315,80.60171
-35.07368,80.60197
-35.07448,80.60331
-35.07555,80.60384
-35.07742,80.60464
-35.07955,80.60491
-35.08008,80.60517
-35.08062,80.60544
-35.08142,80.60571
-35.08302,80.60597
-35.08328,80.60677
-35.08355,80.60704
-35.08541,80.60731
-35.08595,80.60757
-35.08622,80.60784
-35.08648,80.60864
-35.08702,80.61238
-35.08782,80.61291
-35.08889,80.61424
-35.09022,80.61558
-35.09048,80.61584
-35.09155,80.61638
-35.09289,80.62065
-35.09369,80.62091
-35.09449,80.62118
-35.09689,80.62171
-35.09902,80.62785
-35.09982,80.62811
-35.10089,80.62838
-35.10142,80.62865
-35.10169,80.62891
-35.10356,80.63025
-35.10409,80.63078
-35.10569,80.63185
-35.10676,80.63265
-35.10729,80.63292
-35.10809,80.63372
-35.10836,80.63558
-35.10889,80.64092
-35.10996,80.64119
-35.11049,80.64225
-35.11236,80.64252
-35.11263,80.64412
-35.11369,80.64439
-35.1153,80.64545
-35.11689,80.64599
-35.11876,80.64625
-35.1193,80.64679
-35.11956,80.64705
-35.12143,80.65586
-35.12223,80.65612
-35.12329,80.65799
-35.12543,80.65826
-35.1257,80.65879
-35.12703,80.65986
-35.12863,80.66279
-35.1289,80.66333
-35.12943,80.66386
-35.1305,80.66519
-35.13077,80.66546
-35.13157,80.66573
-35.13317,80.66786
-35.1337,80.66866
-35.13477,80.66893
-35.13583,80.6692
-35.13663,80.67987
-35.1377,80.68013
-35.13797,80.68067
-35.13957,80.6812
-35.14197,80.68227
-35.14277,80.68253
-35.1441,80.68867
-35.14544,80.69
-35.14891,80.69027
-35.14917,80.6908
-35.15077,80.69107
-35.15211,80.69214
-35.15264,80.69267
-35.15371,80.69294
-35.15424,80.69587
-35.15504,80.70894
-35.15771,80.71054
-35.15904,80.71108
-35.16011,80.71134
-35.16091,80.71161
-35.16198,80.71374
-35.16304,80.71401
-35.16624,80.71615
-35.16705,80.71668
-35.16971,80.71748
-35.17158,80.71801
-35.17478,80.71828
-35.17558,80.72121
-35.17638,80.72148
-35.17665,80.72175
-35.17745,80.72201
-35.17772,80.72255
-35.17798,80.72281
-35.17905,80.72628
-35.17958,80.72708
-35.18225,80.74496
-35.18305,80.74549
-35.18332,80.74576
-35.18572,80.74602
-35.18759,80.74816
-35.18945,80.74869
-35.19132,80.74896
-35.19212,80.74922
-35.19292,80.75029
-35.19399,80.75056
-35.19532,80.75082
-35.19585,80.75109
-35.19906,80.75136
-35.20386,80.75189
-35.20626,80.75216
-35.21053,80.75242
-35.21079,80.75269
-35.21213,80.75296
-35.21293,80.75323
-35.21533,80.75349
-35.21586,80.75429
-35.21693,80.77083
-35.22013,80.77163
-35.2204,80.77243
-35.22093,80.7727
-35.22147,80.77297
-35.22173,80.7735
-35.22306,80.7791
-35.2236,80.77937
-35.22467,80.78123
-35.2252,80.7815
-35.22653,80.78204
-35.22813,80.7823
-35.22867,80.78257
-35.22947,80.78284
-35.23053,80.78364
-35.2308,80.7839
-35.23107,80.7871
-35.23214,80.78737
-35.23294,80.79111
-35.23347,80.79137
-35.23774,80.79164
-35.23907,80.79297
-35.24041,80.79324
-35.2412,80.79377
-35.24174,80.79404
-35.24361,80.79431
-35.24387,80.79484
-35.2452,80.79511
-35.24547,80.79537
-35.24574,80.79671
-35.24841,80.79697
-35.24921,80.83245
-35.24947,80.83272
-35.24974,80.83299
-35.25027,80.83352
-35.25134,80.83379
-35.25214,80.83672
-35.25267,80.83699
-35.25294,80.83725
-35.25721,80.83752
-35.25774,80.83779
-35.25881,80.83805
-35.25961,80.83832
-35.26068,80.83859
-35.26201,80.83886
-35.26228,80.83912
-35.26281,80.83966
-35.26388,80.83992
-35.26414,80.84019
-35.27215,80.84046
-35.27295,80.84126
-35.27428,80.84152
-35.27562,80.84179
-35.27695,80.84232
-35.27829,80.84259
-35.27855,80.84312
-35.27962,80.84339
-35.27988,80.84392
-35.28576,80.84579
-35.28682,80.84606
-35.28735,80.84686
-35.29029,80.84712
-35.29162,80.84739
-35.29402,80.84766
-35.29509,80.84793
-35.29589,80.84819
-35.29669,80.85326
-35.29696,80.85353
-35.29936,80.85379
-35.29989,80.85406
-35.30069,80.85459
-35.30496,80.85486
-35.30549,80.85539
-35.30576,80.85593
-35.30656,80.85619
-35.30709,80.85726
-35.3087,80.85753
-35.30923,80.85806
-35.31056,80.8594
-35.31216,80.85966
-35.3127,80.86286
-35.3143,80.8634
-35.31456,80.86366
-35.31536,80.86687
-35.3175,80.86713
-35.31803,80.86767
-35.3191,80.8682
-35.31963,80.869
-35.32096,80.86927
-35.32203,80.8706
-35.32364,80.8714
-35.32443,80.8722
-35.32497,80.87247
-35.3255,80.87273
-35.32603,80.873
-35.3263,80.8762
-35.32657,80.88314
-35.33004,80.88367
-35.3303,80.885
-35.33217,80.88527
-35.3327,80.88661
-35.3343,80.88741
-35.33511,80.88901
-35.3359,80.89007
-35.33617,80.89114
-35.33697,80.89141
-35.33724,80.89301
-35.33777,80.89327
-35.33804,80.89354
-35.34017,80.89594
-35.34044,80.89648
-35.34071,80.90101
-35.34177,80.90208
-35.34258,80.90394
-35.34497,80.90608
-35.34631,80.90635
-35.34658,80.91035
-35.34684,80.91088
-35.34818,80.91115
-35.34871,80.91328
-35.35271,80.93516
-35.35298,80.93542
-35.35484,80.93569
-35.35858,80.93596
-35.35991,80.93676
-35.36178,80.93702
-35.36231,80.93729
-35.36338,80.93836
-35.36631,80.93862
-35.36685,80.94022
-35.36818,80.94156
-35.36952,80.94182
-35.36979,80.94316
-35.37192,80.94343
-35.37299,80.94423
-35.37325,80.94583
-35.37405,80.94663
-35.37778,80.94689
-35.37832,80.94716
-35.37859,80.94796
-35.37939,80.94823
-35.37992,80.94876
-35.38019,80.94903
-35.38072,80.94956
-35.38126,80.94983
-35.38499,80.95036
-35.38739,80.9565
-35.38819,80.95676
-35.38873,80.9573
-35.38899,80.95863
-35.39059,80.95916
-35.39139,80.95943
-35.39246,80.9613
-35.39379,80.96317
-35.39539,80.96343
-35.39619,80.96797
-35.39672,80.96877
-35.39806,80.96957
-35.40046,80.9701
-35.40073,80.97037
-35.40099,80.97224
-35.40179,80.9725
-35.40366,80.97277
-35.40446,80.97704
-35.40633,80.9773
-35.4066,80.9797
-35.4074,80.97997
-35.40767,80.98024
-35.40846,80.98077
-35.40953,80.98104
-35.41006,80.98131
-35.41166,80.98424
-35.41353,80.98451
-35.41566,80.98477
-35.41753,80.98584
-35.42073,80.98611
-35.42127,80.99678
-35.42287,80.99784
-35.4234,80.99838
-35.42607,80.99918
-35.43034,80.99998
-35.43167,81.00025
-35.43407,81.00051
-35.43594,81.00158
-35.43647,81.01492
-35.43674,81.01518
-35.43887,81.01572
-35.43941,81.01705
-35.43994,81.01732
-35.44128,81.01785
-35.44234,81.01892
-35.44314,81.01919
-35.44688,81.01945
-35.44714,81.02105
-35.45061,81.02132
-35.45088,81.02265
-35.45141,81.02292
-35.45195,81.02425
-35.45595,81.03786
-35.45808,81.04053
-35.45888,81.04133
-35.45915,81.04159
-35.45995,81.04319
-35.46101,81.04346
-35.46155,81.04586
-35.46368,81.04906
-35.46422,81.04933
-35.46449,81.0496
-35.46475,81.04986
-35.46528,81.05013
-35.46822,81.0576
-35.46849,81.05813
-35.47009,81.0584
-35.47035,81.05867
-35.47222,81.05893
-35.47702,81.07521
-35.47809,81.07627
-35.47836,81.07654
-35.47916,81.07761
-35.48049,81.07787
-35.48343,81.07894
-35.48396,81.07921
-35.48449,81.08001
-35.48556,81.08027
-35.48663,81.08081
-35.48743,81.08134
-35.48849,81.08187
-35.48903,81.08241
-35.49036,81.08267
-35.49649,81.08294
-35.4973,81.08321
-35.49889,81.08534
-35.49996,81.08614
-35.5005,81.08694
-35.5045,81.08721
-35.50503,81.09388
-35.5085,81.11095
-35.50957,81.11148
-35.51036,81.11175
-35.5125,81.11228
-35.51303,81.11282
-35.51543,81.11309
-35.5157,81.11335
-35.5181,81.11389
-35.51917,81.11415
-35.52024,81.11442
-35.52424,81.11469
-35.52717,81.11495
-35.52771,81.11655
-35.52851,81.11709
-35.53224,81.12322
-35.53357,81.12882
-35.53464,81.12909
-35.53518,81.12936
-35.53864,81.12962
-35.53891,81.13016
-35.53944,81.13069
-35.54158,81.13283
-35.54238,81.16617
-35.54291,81.16644
-35.54451,81.1667
-35.54531,81.1675
-35.54558,81.16777
-35.54665,81.17151
-35.55172,81.17284
-35.55305,81.17631
-35.55385,81.17657
-35.55438,81.17684
-35.55492,81.17711
-35.55518,81.17871
-35.56212,81.17897
-35.56292,81.17924
-35.56452,81.17978
-35.56825,81.18031
-35.56852,81.18138
-35.56959,81.18191
-35.57279,81.18218
-35.57306,81.18244
-35.57466,81.18271
-35.57492,81.18298
-35.57786,81.18324
-35.57892,81.18378
-35.58026,81.18404
-35.58292,81.18431
-35.58586,81.18511
-35.58639,81.18538
-35.58879,81.18564
-35.5896,81.18591
-35.5928,81.18644
-35.59306,81.18751
-35.59333,81.18778
-35.59439,81.18831
-35.59573,81.18858
-35.59733,81.18885
-35.59973,81.18911
-35.6,81.18965
-35.60027,81.19018
-35.6024,81.19045
-35.60533,81.19071
-35.6056,81.19098
-35.60667,81.19125
-35.6088,81.19151
-35.60907,81.19178
-35.6096,81.19205
-35.60987,81.19258
-35.6104,81.19285
-35.61094,81.19311
-35.61147,81.19338
-35.612,81.19365
-35.61254,81.19391
-35.6128,81.19445
-35.61333,81.19471
-35.61387,81.19498
-35.61414,81.19578
-35.6144,81.19605
-35.61467,81.19631
-35.61494,81.19952
-35.61734,81.19978
-35.62027,81.20218
-35.6208,81.20272
-35.62187,81.20352
-35.62241,81.20432
-35.62267,81.20485
-35.62294,81.20538
-35.62347,81.20565
-35.62481,81.20592
-35.62507,81.20618
-35.62534,81.20752
-35.62561,81.20779
-35.62587,81.20992
-35.62641,81.21099
-35.62694,81.21125
-35.62801,81.21365
-35.62827,81.21472
-35.62988,81.21552
-35.63041,81.21846
-35.63094,81.21872
-35.63148,81.21899
-35.63174,81.21979
-35.63281,81.22006
-35.63308,81.22032
-35.63441,81.22086
-35.63521,81.22219
-35.63628,81.22272
-35.63761,81.22352
-35.63788,81.22379
-35.63815,81.22566
-35.63841,81.23073
-35.63868,81.23099
-35.63895,81.23126
-35.63974,81.23153
-35.64028,81.23286
-35.64054,81.23313
-35.64081,81.23339
-35.64241,81.23393
-35.64268,81.23446
-35.64348,81.23606
-35.64375,81.23633
-35.64401,81.25874
-35.64428,81.259
-35.64455,81.25927
-35.64535,81.25954
-35.64695,81.26034
-35.64882,81.2638
-35.64988,81.26487
-35.65068,81.26514
-35.65228,81.26541
-35.65255,81.26567
-35.65575,81.26594
-35.65628,81.26727
-35.65842,81.26754
-35.66215,81.26807
-35.66349,81.26834
-35.67015,81.26861
-35.67202,81.26887
-35.67229,81.27047
-35.67282,81.27074
-35.67549,81.27101
-35.67576,81.27181
-35.67603,81.27207
-35.67896,81.27448
-35.67949,81.27634
-35.68083,81.27688
-35.68189,81.27901
-35.68376,81.27928
-35.68403,81.27954
-35.68483,81.28061
-35.68643,81.28274
-35.68803,81.28301
-35.6883,81.28328
-35.68856,81.28381
-35.6907,81.29342
-35.69096,81.29395
-35.69443,81.29422
-35.6963,81.29582
-35.69736,81.29608
-35.6979,81.29635
-35.70003,81.30249
-35.70083,81.30329
-35.70324,81.30542
-35.70483,81.30649
-35.70564,81.30729
-35.7059,81.30755
-35.70884,81.30782
-35.7099,81.30809
-35.71017,81.30835
-35.71044,81.31476
-35.71097,81.31556
-35.71124,81.31582
-35.71337,81.31689
-35.71391,81.31796
-35.71471,81.31822
-35.71524,81.31849
-35.71924,81.31982
-35.71951,81.32009
-35.72031,81.32089
-35.72111,81.32116
-35.72191,81.32916
-35.72244,81.32996
-35.72351,81.33023
-35.72404,81.3305
-35.72618,81.33076
-35.72858,81.33183
-35.72884,81.3337
-35.73044,81.3345
-35.73124,81.3353
-35.73338,81.33583
-35.73765,81.3513
-35.74352,81.35157
-35.74432,81.35237
-35.74512,81.35264
-35.74618,81.3529
-35.74698,81.35504
-35.74752,81.3561
-35.74778,81.35637
-35.74805,81.3569
-35.74832,81.35717
-35.74912,81.35744
-35.74938,81.35797
-35.75072,81.35877
-35.75152,81.35984
-35.75179,81.36064
-35.75472,81.36091
-35.75819,81.36117
-35.75979,81.38011
-35.76139,81.38065
-35.76352,81.38091
-35.76699,81.38145
-35.76726,81.38171
-35.77073,81.38225
-35.77419,81.38785
-35.77446,81.38838
-35.77499,81.38918
-35.77526,81.39238
-35.77659,81.39265
-35.77793,81.39292
-35.77953,81.39318
-35.78059,81.39398
-35.78086,81.39505
-35.78139,81.39532
-35.78326,81.39558
-35.78566,81.39959
-35.78833,81.39985
-35.78967,81.40012
-35.7926,81.40065
-35.79287,81.40092
-35.79313,81.41826
-35.79367,81.42359
-35.7998,81.42386
-35.80007,81.42493
-35.80167,81.4252
-35.80194,81.42546
-35.80247,81.42573
-35.80273,81.426
-35.8038,81.42706
-35.80567,81.42733
-35.80807,81.4276
-35.80887,81.42893
-35.80914,81.43
-35.81127,81.43213
-35.81447,81.43266
-35.81554,81.43293
-35.81581,81.43373
-35.81688,81.4348
-35.81847,81.43507
-35.82354,81.43613
-35.82381,81.43667
-35.82408,81.43693
-35.82514,81.47268
-35.82621,81.47295
-35.82888,81.47348
-35.83288,81.47375
-35.83395,81.47615
-35.83582,81.47668
-35.83608,81.47721
-35.84061,81.47748
-35.84115,81.48255
-35.84142,81.48282
-35.84248,81.48308
-35.84622,81.48335
-35.84862,81.48388
-35.84995,81.48575
-35.85049,81.48602
-35.85155,81.49242
-35.85476,81.49322
-35.85635,81.49349
-35.85796,81.49375
-35.85955,81.49402
-35.86036,81.49455
-35.86782,81.49482
-35.86916,81.49722
-35.87103,81.49749
-35.87183,81.49775
-35.87209,81.49802
-35.87289,81.49829
-35.87316,81.49882
-35.87609,81.49909
-35.87716,81.49935
-35.8777,81.50015
-35.87876,81.50042
-35.8801,81.50149
-35.88197,81.50176
-35.8833,81.50202
-35.88517,81.50229
-35.88543,81.50309
-35.8857,81.50336
-35.88757,81.50362
-35.8897,81.50389
-35.88997,81.50416
-35.89023,81.50496
-35.8905,81.50522
-35.89077,81.50549
-35.89103,81.50602
-35.89157,81.50682
-35.89183,81.50762
-35.8929,81.50842
-35.8937,81.50976
-35.8953,81.51002
-35.89584,81.51029
-35.8961,81.51083
-35.8969,81.51136
-35.89743,81.51189
-35.8977,81.51216
-35.89797,81.51429
-35.89824,81.51456
-35.89877,81.51669
-35.89957,81.51696
-35.9001,81.51776
-35.90117,81.5207
-35.9057,81.5215
-35.90704,81.52176
-35.90784,81.52283
-35.90837,81.5231
-35.90891,81.5239
-35.90917,81.52603
-35.90997,81.5263
-35.91051,81.52656
-35.91184,81.52683
-35.91211,81.52816
-35.91291,81.52843
-35.91371,81.5287
-35.91478,81.53003
-35.91531,81.53083
-35.91637,81.5311
-35.91771,81.53243
-35.91824,81.53297
-35.91851,81.53323
-35.91904,81.53483
-35.92118,81.5351
-35.92198,81.55724
-35.92305,81.55751
-35.92358,81.55778
-35.92411,81.55804
-35.92545,81.55831
-35.92705,81.55884
-35.92918,81.55964
-35.93238,81.55991
-35.93398,81.56151
-35.93531,81.56178
-35.93558,81.56498
-35.93692,81.56604
-35.93718,81.56658
-35.93745,81.56738
-35.93825,81.56765
-35.94065,81.56818
-35.94145,81.56845
-35.94439,81.57618
-35.94465,81.57778
-35.94705,81.57832
-35.94812,81.57938
