consistency,pctl
84.35,40.48758
84.34,40.48839
84.33,40.58255
84.32,40.7258
84.31,40.79996
84.3,40.88079
84.29,40.95655
84.27,40.98776
84.26,41.00137
84.25,41.00217
84.24,41.01897
84.23,41.06592
84.22,41.1086
84.21,41.17049
84.2,41.24438
84.19,41.30174
84.18,41.30734
84.17,41.3759
84.16,41.53169
84.15,41.53809
84.14,41.55729
84.13,41.5605
84.12,41.64879
84.11,41.6672
84.1,41.77684
84.08,41.90435
84.07,42.06254
84.06,42.08895
84.05,42.10976
84.04,42.15324
84.03,42.22233
84.02,42.35944
84.01,42.50856
84,42.54671
83.99,42.60753
83.98,42.62567
83.97,42.63554
83.96,42.65715
83.95,42.68569
83.94,42.78626
83.93,42.82841
83.92,42.96552
83.91,43.01941
83.9,43.11678
83.89,43.11811
83.88,43.23682
83.87,43.25923
83.86,43.32485
83.85,43.37847
83.84,43.39714
83.83,43.41101
83.82,43.5508
83.81,43.59108
83.8,43.78448
83.79,43.86824
83.78,43.948
83.77,43.98161
83.76,43.99068
83.75,44.0331
83.74,44.14114
83.73,44.2145
83.72,44.21503
83.71,44.30866
83.7,44.4103
83.69,44.47592
83.68,44.52821
83.67,44.64932
83.66,44.69867
83.65,44.75335
83.64,44.77976
83.63,44.7915
83.62,44.79577
83.61,44.85419
83.6,44.90514
83.59,44.98437
83.58,45.03532
83.57,45.05052
83.56,45.12815
83.55,45.21885
83.54,45.33222
83.53,45.3653
83.52,45.43866
83.51,45.46774
83.5,45.63846
83.49,45.65154
83.48,45.66888
83.47,45.68195
83.45,45.72676
83.44,45.72703
83.43,45.7289
83.42,45.76064
83.41,45.79612
83.4,45.83293
83.39,45.89002
83.38,45.89322
83.37,45.96951
83.36,46.09383
83.35,46.16985
83.34,46.17412
83.33,46.24428
83.32,46.31844
83.31,46.38086
83.3,46.58093
83.29,46.58813
83.28,46.75646
83.27,46.81355
83.26,46.81408
83.25,46.89197
83.24,46.92985
83.23,46.93119
83.22,47.02269
83.21,47.02589
83.2,47.06697
83.19,47.1502
83.18,47.21982
83.17,47.27051
83.16,47.30572
83.15,47.42176
83.14,47.48685
83.13,47.56421
83.12,47.60903
83.11,47.7192
83.1,47.80243
83.09,47.86298
83.08,47.86992
83.07,48.01557
83.06,48.04278
83.05,48.18416
83.04,48.18923
83.03,48.37489
83.02,48.38156
83.01,48.39357
83,48.46346
82.99,48.58697
82.98,48.63632
82.97,48.69981
82.96,48.80651
82.95,48.81692
82.93,48.84839
82.92,48.93109
82.91,48.94256
82.9,48.9567
82.89,48.97057
82.88,48.97724
82.87,49.01752
82.85,49.08234
82.84,49.11435
82.83,49.15784
82.82,49.22239
82.81,49.35791
82.8,49.40486
82.79,49.52383
82.78,49.57318
82.77,49.63854
82.76,49.65801
82.75,49.68522
82.74,49.68576
82.72,49.78019
82.71,49.87729
82.7,49.92958
82.69,50.08029
82.68,50.12991
82.67,50.1854
82.66,50.24329
82.65,50.32892
82.64,50.366
82.63,50.45003
82.62,50.4743
82.61,50.59834
82.6,50.70505
82.59,50.74026
82.58,50.77094
82.57,50.77361
82.56,50.77947
82.55,50.78534
82.54,50.83789
82.53,50.87871
82.52,50.93046
82.51,50.93846
82.5,51.09318
82.49,51.21936
82.48,51.2199
82.47,51.27058
82.46,51.36608
82.45,51.39196
82.44,51.47225
82.43,51.58429
82.42,51.6115
82.41,51.64645
82.4,51.68193
82.39,51.74808
82.38,51.79263
82.37,51.93508
82.36,51.99137
82.35,52.03885
82.34,52.03965
82.33,52.04099
82.32,52.16716
82.31,52.1829
82.3,52.23439
82.29,52.34429
82.28,52.41658
82.27,52.47207
82.26,52.59798
82.25,52.60385
82.24,52.63506
82.23,52.69455
82.22,52.72629
82.21,52.75537
82.2,52.78791
82.19,52.80819
82.18,52.90155
82.17,53.02506
82.16,53.09202
82.15,53.13497
82.14,53.22327
82.13,53.23127
82.12,53.28249
82.11,53.45882
82.1,53.51057
82.09,53.62634
82.08,53.72131
82.07,53.81414
82.06,53.83202
82.05,53.87817
82.04,53.92298
82.03,54.04382
82.02,54.0737
82.01,54.0761
82,54.08784
81.99,54.10571
81.98,54.12038
81.97,54.21882
81.96,54.2671
81.95,54.32446
81.94,54.33246
81.93,54.38821
81.92,54.41782
81.91,54.47091
81.9,54.52079
81.88,54.52213
81.87,54.53866
81.86,54.59388
81.85,54.61789
81.84,54.66111
81.83,54.71233
81.82,54.85718
81.81,54.85851
81.8,54.91346
81.79,55.04204
81.78,55.08179
81.77,55.1186
81.76,55.2109
81.75,55.26639
81.74,55.43765
81.73,55.483
81.72,55.48566
81.71,55.48646
81.7,55.53768
81.69,55.53982
81.68,55.62785
81.67,55.74789
81.66,55.79217
81.65,55.79377
81.64,55.93862
81.63,55.97837
81.62,56.00158
81.61,56.00291
81.6,56.00718
81.59,56.09041
81.58,56.18084
81.57,56.24246
81.56,56.3489
81.55,56.40039
81.54,56.4348
81.53,56.48762
81.52,56.53777
81.51,56.62313
81.5,56.63327
81.49,56.70743
81.48,56.75171
81.47,56.83334
81.46,56.83387
81.45,56.87389
81.44,56.9139
81.43,56.96458
81.42,56.97766
81.41,57.04648
81.4,57.09396
81.39,57.14145
81.38,57.16386
81.37,57.22308
81.36,57.26869
81.35,57.31084
81.34,57.34685
81.33,57.3722
81.32,57.47436
81.31,57.53999
81.3,57.64402
81.29,57.71045
81.28,57.71258
81.27,57.79394
81.26,57.80621
81.25,57.8601
81.24,57.93133
81.23,57.93479
81.22,57.9516
81.21,57.962
81.2,57.99375
81.19,58.11646
81.18,58.19408
81.17,58.2509
81.16,58.35121
81.15,58.47232
81.14,58.51366
81.13,58.5174
81.12,58.51927
81.11,58.59476
81.1,58.59983
81.09,58.61583
81.08,58.68652
81.07,58.73801
81.06,58.8978
81.05,58.92394
81.04,59.02638
81.03,59.0896
81.02,59.22085
81.01,59.22138
81,59.30114
80.99,59.33208
80.98,59.34729
80.97,59.40438
80.96,59.40945
80.95,59.41878
80.94,59.49641
80.93,59.67407
80.92,59.68207
80.91,59.7445
80.9,59.84507
80.89,59.96457
80.88,60.04193
80.87,60.04487
80.86,60.05821
80.85,60.13237
80.84,60.16785
80.83,60.17878
80.82,60.19986
80.81,60.20866
80.8,60.20946
80.79,60.2156
80.78,60.26121
80.77,60.27882
80.76,60.35431
80.75,60.41833
80.74,60.47862
80.73,60.49569
80.72,60.49676
80.7,60.52344
80.69,60.56985
80.68,60.63201
80.67,60.67202
80.66,60.7846
80.65,60.79847
80.64,60.87956
80.63,60.94145
80.62,60.95532
80.61,60.95639
80.6,60.96226
80.59,60.99774
80.58,60.9988
80.57,61.0767
80.56,61.11751
80.55,61.20314
80.54,61.22715
80.53,61.2717
80.52,61.34826
80.51,61.47844
80.5,61.50778
80.49,61.64623
80.48,61.71399
80.47,61.73426
80.46,61.74947
80.45,61.86098
80.44,61.86338
80.43,61.89272
80.42,61.89299
80.41,61.89379
80.4,61.99009
80.39,62.07652
80.38,62.16588
80.37,62.22644
80.36,62.23631
80.35,62.32114
80.34,62.38223
80.33,62.39636
80.32,62.4049
80.31,62.5959
80.3,62.62951
80.29,62.71941
80.28,62.72368
80.27,62.82932
80.26,62.87627
80.25,62.8768
80.24,62.92162
80.23,62.9835
80.22,63.01712
80.21,63.07794
80.2,63.18357
80.19,63.18384
80.18,63.25613
80.17,63.30148
80.16,63.31855
80.15,63.34123
80.14,63.35697
80.13,63.38231
80.12,63.42366
80.11,63.49328
80.1,63.57358
80.09,63.66134
80.08,63.73684
80.07,63.74004
80.06,63.76698
80.05,63.83794
80.04,63.84114
80.03,63.91316
80.02,63.94384
80.01,64.0084
80,64.03561
79.99,64.14151
79.98,64.21434
79.97,64.31144
79.96,64.31571
79.95,64.37253
