wpm,pctl
170.83,2.055657
170.75,2.055924
170.74,2.056457
170.66,2.056724
170.58,2.056991
170.4,2.080999
170.39,2.09407
170.38,2.107142
170.37,2.11221
170.36,2.119146
170.35,2.122881
170.34,2.127149
170.33,2.132217
170.32,2.134085
170.31,2.136219
170.3,2.138353
170.29,2.151957
170.28,2.154092
170.27,2.155159
170.26,2.156492
170.25,2.157826
170.24,2.158893
170.23,2.159427
170.22,2.159694
170.2,2.160227
170.18,2.160494
170.17,2.161828
170.15,2.162094
170.14,2.162628
170.1,2.162895
170.09,2.163161
170.08,2.163428
170.06,2.164495
170.04,2.164762
169.95,2.165029
169.91,2.165296
169.9,2.165562
169.89,2.165829
169.72,2.166096
169.61,2.166363
169.6,2.187703
169.59,2.198641
169.58,2.211445
169.57,2.219181
169.56,2.22505
169.55,2.230385
169.54,2.233586
169.53,2.236521
169.52,2.240255
169.51,2.24319
169.5,2.244257
169.49,2.255461
169.48,2.256794
169.47,2.258662
169.46,2.259462
169.45,2.259996
169.44,2.260796
169.43,2.261329
169.42,2.261596
169.4,2.261863
169.39,2.26213
169.38,2.262396
169.37,2.263463
169.32,2.26373
169.27,2.263997
169.26,2.265064
169.2,2.265331
169.15,2.266131
169.14,2.266398
168.97,2.266665
168.81,2.267198
168.8,2.289339
168.79,2.300276
168.78,2.31148
168.77,2.321084
168.76,2.323751
168.75,2.329087
168.74,2.335222
168.73,2.33869
168.72,2.342958
168.71,2.346426
168.7,2.348827
168.69,2.360564
168.68,2.361098
168.67,2.363499
168.66,2.364566
168.65,2.366166
168.64,2.367233
168.63,2.3683
168.62,2.369367
168.61,2.370168
168.6,2.370434
168.59,2.370701
168.58,2.371235
168.55,2.371768
168.49,2.372035
168.47,2.372302
168.46,2.372568
168.42,2.372835
168.41,2.373102
168.34,2.373369
168.31,2.373636
168.29,2.373902
168.24,2.374169
168.01,2.374703
168,2.401912
167.99,2.41445
167.98,2.424587
167.97,2.432323
167.96,2.439525
167.95,2.444594
167.94,2.449929
167.93,2.45393
167.92,2.456331
167.91,2.458999
167.9,2.460599
167.89,2.477672
167.88,2.479006
167.87,2.48034
167.86,2.48114
167.85,2.483274
167.84,2.484608
167.83,2.485675
167.82,2.486475
167.81,2.487009
167.79,2.487542
167.78,2.488343
167.76,2.488876
167.73,2.489143
167.72,2.48941
167.71,2.489676
167.69,2.489943
167.66,2.490477
167.61,2.49101
167.55,2.491544
167.44,2.49181
167.43,2.492077
167.2,2.51902
167.19,2.532625
167.18,2.541428
167.17,2.555299
167.16,2.563036
167.15,2.56757
167.14,2.572906
167.13,2.576374
167.12,2.579308
167.11,2.582776
167.1,2.583843
167.09,2.599848
167.08,2.601449
167.07,2.602783
167.06,2.604917
167.05,2.605717
167.04,2.606784
167.03,2.607051
167.02,2.607585
167.01,2.608118
167,2.608918
166.98,2.613187
166.96,2.613453
166.93,2.61372
166.9,2.613987
166.89,2.614254
166.87,2.615587
166.86,2.615854
166.8,2.616121
166.76,2.616654
166.75,2.616921
166.64,2.617188
166.62,2.617455
166.53,2.617721
166.42,2.617988
166.4,2.647865
166.39,2.665205
166.38,2.67961
166.37,2.692681
166.36,2.703085
166.35,2.711088
166.34,2.718824
166.33,2.723092
166.32,2.724159
166.31,2.728961
166.3,2.730828
166.29,2.7455
166.28,2.7471
166.27,2.747901
166.26,2.748701
166.25,2.749234
166.24,2.750568
166.23,2.751635
166.22,2.752169
166.21,2.752436
166.18,2.75537
166.17,2.755903
166.16,2.75617
166.15,2.756437
166.14,2.756704
166.13,2.75697
166.11,2.757237
166.1,2.757504
166.07,2.758037
166.04,2.758304
165.99,2.758571
165.96,2.759105
165.92,2.759371
165.88,2.759638
165.85,2.759905
165.82,2.760172
165.72,2.760438
165.67,2.760705
165.61,2.760972
165.6,2.790316
165.59,2.806054
165.58,2.82126
165.57,2.83193
165.56,2.839399
165.55,2.844468
165.54,2.849536
165.53,2.852737
165.52,2.858339
165.51,2.85994
165.5,2.862608
165.49,2.882615
165.48,2.884215
165.47,2.885282
165.46,2.887683
165.45,2.888483
165.43,2.889817
165.42,2.890351
165.41,2.890617
165.4,2.891418
165.39,2.891685
165.38,2.894352
165.37,2.894619
165.36,2.895152
165.35,2.895419
165.3,2.895686
165.27,2.896219
165.22,2.896486
165.21,2.896753
165.19,2.897287
165.1,2.897553
165,2.89782
164.84,2.898087
164.81,2.898354
164.8,2.931165
164.79,2.941569
164.78,2.954907
164.77,2.966911
164.76,2.975447
164.75,2.983984
164.74,2.988519
164.73,2.996521
164.72,2.999723
164.71,3.00319
164.7,3.006392
164.69,3.023998
164.68,3.026132
164.67,3.027999
164.66,3.029066
164.65,3.030667
164.64,3.031734
164.63,3.032001
164.61,3.032534
164.6,3.033068
164.58,3.035735
164.57,3.036002
164.56,3.036269
164.54,3.036802
164.49,3.037069
164.47,3.037603
164.36,3.038136
164.3,3.038403
164.25,3.03867
164.24,3.038936
164.18,3.039203
164.15,3.03947
164.05,3.039737
164,3.070948
163.99,3.084552
163.98,3.096823
163.97,3.105893
163.96,3.113896
163.95,3.124033
163.94,3.129902
163.93,3.134703
163.92,3.140039
163.91,3.142173
163.9,3.144307
163.89,3.165114
163.88,3.167248
163.87,3.169649
163.86,3.171516
163.85,3.173384
163.84,3.174184
163.83,3.176051
163.82,3.176585
163.81,3.176852
163.8,3.177118
163.79,3.177652
163.78,3.180586
163.77,3.181387
163.76,3.181653
163.75,3.182187
163.74,3.182454
163.73,3.18272
163.72,3.182987
163.68,3.183254
163.67,3.183521
163.62,3.184054
163.59,3.184321
163.56,3.184854
163.52,3.185121
163.46,3.185388
163.32,3.185655
163.21,3.185921
163.2,3.221934
163.19,3.239807
163.18,3.251545
163.17,3.26675
163.16,3.279554
163.15,3.287557
163.14,3.292892
163.13,3.297161
163.12,3.304096
163.11,3.308898
163.1,3.310232
163.09,3.327838
163.08,3.329972
163.07,3.332106
163.06,3.333173
163.05,3.336108
163.04,3.337441
163.03,3.338508
163.02,3.338775
163.01,3.339309
163,3.340109
162.98,3.344911
162.97,3.345178
162.96,3.345444
162.92,3.345711
162.91,3.345978
162.87,3.346778
162.84,3.347045
162.83,3.347312
162.8,3.347578
162.79,3.347845
162.77,3.348645
162.76,3.348912
162.75,3.349179
162.67,3.349446
162.49,3.349712
162.41,3.349979
162.4,3.384125
162.39,3.402264
162.38,3.419337
162.37,3.431341
162.36,3.440144
162.35,3.448947
162.34,3.457217
162.33,3.460151
162.32,3.464686
162.31,3.468421
162.3,3.472956
162.29,3.49563
162.28,3.497765
162.27,3.498832
162.26,3.501232
162.25,3.502833
162.24,3.504434
162.23,3.505767
162.22,3.507101
162.21,3.507368
162.2,3.507635
162.19,3.507901
162.18,3.512703
162.17,3.51297
162.16,3.513237
162.14,3.513503
162.13,3.51377
162.12,3.514304
162.11,3.51457
162.08,3.515904
162.06,3.516171
162.04,3.516438
161.97,3.516705
161.87,3.516971
161.86,3.517772
161.76,3.518038
161.65,3.518572
161.61,3.518839
161.6,3.557252
161.59,3.575125
161.58,3.593265
161.57,3.605803
161.56,3.616206
161.55,3.627143
161.54,3.634346
161.53,3.638081
161.52,3.640748
161.51,3.643683
161.5,3.645817
161.49,3.671159
161.48,3.675694
161.47,3.677028
161.46,3.678361
161.45,3.679162
161.44,3.680496
161.43,3.681029
161.42,3.681563
161.41,3.682363
161.4,3.68263
161.38,3.685297
161.37,3.685831
161.35,3.686098
161.33,3.686898
161.32,3.687165
161.29,3.687965
161.28,3.688765
161.21,3.689032
161.17,3.689565
161.04,3.689832
160.9,3.690099
160.8,3.728779
160.79,3.747719
160.78,3.767193
160.77,3.782932
160.76,3.794136
160.75,3.803739
160.74,3.811742
160.73,3.815743
160.72,3.822946
160.71,3.827214
160.7,3.830682
160.69,3.852823
160.68,3.856291
160.67,3.857358
160.66,3.859225
160.65,3.860025
160.64,3.861359
160.63,3.863227
160.62,3.863493
160.61,3.86376
160.6,3.864294
160.59,3.868028
160.58,3.868562
160.53,3.869362
160.52,3.870162
160.48,3.87203
160.47,3.872296
160.42,3.872563
160.39,3.87283
160.37,3.873897
160.32,3.874164
160.27,3.87443
160.18,3.874697
160.01,3.875231
160,3.908576
159.99,3.92965
159.98,3.950457
159.97,3.964862
159.96,3.976066
159.95,3.985403
159.94,3.994206
159.93,4.001408
159.92,4.005143
159.91,4.009411
159.9,4.011812
159.89,4.039555
159.88,4.042223
159.87,4.043557
159.86,4.045157
159.85,4.047558
159.84,4.049692
159.83,4.050492
159.82,4.051559
159.81,4.051826
159.8,4.05236
159.79,4.056094
159.78,4.056895
159.75,4.057161
159.74,4.057695
159.73,4.057962
159.71,4.058228
159.69,4.058495
159.68,4.059829
159.67,4.060096
159.63,4.060629
159.61,4.060896
159.57,4.061696
159.52,4.061963
159.26,4.06223
159.21,4.063564
159.2,4.103578
159.19,4.126252
159.18,4.145993
159.17,4.160665
159.16,4.173736
159.15,4.183339
159.14,4.191342
159.13,4.197744
159.12,4.202279
159.11,4.20548
159.1,4.207348
159.09,4.228688
159.08,4.231623
159.07,4.233223
159.06,4.234824
159.05,4.236158
159.04,4.237492
159.03,4.238025
159.02,4.238559
159.01,4.240159
159,4.240426
158.99,4.24336
158.97,4.243627
158.95,4.244161
158.94,4.244427
158.92,4.245228
158.91,4.245761
158.9,4.246028
158.89,4.246561
158.88,4.248162
158.87,4.248429
158.86,4.248696
158.78,4.249763
158.72,4.250029
158.71,4.250563
158.67,4.251096
158.64,4.251363
158.61,4.25163
158.59,4.251897
158.53,4.252163
158.51,4.25243
158.44,4.252697
158.41,4.252964
158.4,4.294312
158.39,4.316986
158.38,4.336727
158.37,4.349798
158.36,4.358334
158.35,4.369271
158.34,4.376741
158.33,4.38341
158.32,4.387945
158.31,4.391146
158.3,4.39408
158.29,4.417288
158.28,4.418622
158.27,4.42129
158.26,4.423157
158.25,4.425558
158.24,4.427959
158.23,4.429026
158.22,4.429559
158.21,4.429826
158.2,4.430359
158.19,4.433561
158.18,4.434094
158.17,4.434361
158.16,4.434628
158.11,4.434894
158.09,4.435428
158.08,4.436762
158.07,4.437029
158.04,4.437295
158.03,4.437562
158.02,4.437829
157.99,4.438362
157.98,4.439163
157.96,4.439429
157.95,4.439696
157.9,4.439963
157.87,4.44103
157.82,4.441297
157.77,4.44183
157.72,4.442097
157.66,4.442364
157.61,4.442897
157.6,4.481044
157.59,4.509054
157.58,4.527727
157.57,4.542132
157.56,4.553069
157.55,4.565874
157.54,4.574677
157.53,4.581879
157.52,4.587481
157.51,4.590949
157.5,4.615491
157.49,4.617625
157.48,4.620827
157.47,4.623494
157.46,4.625095
157.45,4.626162
157.44,4.627496
157.43,4.628829
157.42,4.629896
157.41,4.630963
157.4,4.63203
157.39,4.636032
157.38,4.636832
157.37,4.637366
157.36,4.637899
157.35,4.638433
157.34,4.638966
157.33,4.639767
157.29,4.6403
157.27,4.640567
157.26,4.640834
157.23,4.6411
157.21,4.641367
157.18,4.641901
157.15,4.642167
157.13,4.642434
157.08,4.642701
156.81,4.642968
156.8,4.691251
156.79,4.718994
156.78,4.740869
156.77,4.759009
156.76,4.777682
156.75,4.786752
156.74,4.795821
156.73,4.802757
156.72,4.807559
156.71,4.810493
156.7,4.834235
156.69,4.83797
156.68,4.840904
156.67,4.844372
156.66,4.847039
156.65,4.84784
156.64,4.848907
156.63,4.849707
156.62,4.850507
156.6,4.851308
156.59,4.855309
156.58,4.855843
156.57,4.856109
156.56,4.856376
156.53,4.856643
156.51,4.857176
156.49,4.85851
156.48,4.859044
156.47,4.859577
156.46,4.859844
156.45,4.860378
156.44,4.860644
156.42,4.860911
156.38,4.861711
156.36,4.861978
156.29,4.862245
156.28,4.862512
156.21,4.862778
156.13,4.863045
156.08,4.863312
156.01,4.863579
156,4.908128
155.99,4.936138
155.98,4.959346
155.97,4.97295
155.96,4.987889
155.95,4.997759
155.94,5.003361
155.93,5.00843
155.92,5.012698
155.91,5.016432
155.9,5.042575
155.89,5.044709
155.88,5.04711
155.87,5.04791
155.86,5.050311
155.85,5.052712
155.84,5.053512
155.83,5.055113
155.82,5.055913
155.8,5.056447
155.79,5.061248
155.77,5.061782
155.76,5.062049
155.75,5.062849
155.72,5.063116
155.71,5.063916
155.69,5.065516
155.68,5.065783
155.67,5.066317
155.57,5.066583
155.54,5.06685
155.51,5.067117
155.48,5.067384
155.45,5.06765
155.31,5.067917
155.28,5.068184
155.2,5.121003
155.19,5.146878
155.18,5.170353
155.17,5.187959
155.16,5.202898
155.15,5.214636
155.14,5.222105
155.13,5.228774
155.12,5.234376
155.11,5.238377
155.1,5.266387
155.09,5.268521
155.08,5.273323
155.07,5.275724
155.06,5.278391
155.05,5.279725
155.04,5.281859
155.03,5.282393
155.02,5.283193
155.01,5.28426
155,5.285327
154.99,5.290662
154.95,5.290929
154.94,5.291463
154.92,5.292263
154.91,5.292796
154.9,5.29333
154.89,5.294664
154.87,5.29493
154.79,5.295197
154.68,5.295464
154.64,5.295731
154.61,5.295998
154.6,5.296264
154.48,5.296531
154.41,5.297331
154.4,5.346415
154.39,5.373091
154.38,5.3971
154.37,5.417907
154.36,5.435513
154.35,5.448318
154.34,5.459789
154.33,5.466724
154.32,5.470992
154.31,5.477395
154.3,5.513407
154.29,5.515541
154.28,5.519009
154.27,5.52061
154.26,5.523544
154.25,5.524878
154.24,5.526745
154.23,5.527279
154.22,5.527812
154.21,5.528079
154.2,5.528613
154.19,5.532881
154.16,5.533148
154.11,5.533681
154.1,5.534215
154.09,5.535282
154.08,5.535815
154.04,5.536082
154.02,5.536349
153.99,5.537149
153.97,5.538216
153.96,5.538483
153.93,5.53875
153.89,5.539016
153.77,5.539283
153.68,5.53955
153.6,5.589167
153.59,5.619578
153.58,5.644654
153.57,5.664394
153.56,5.675331
153.55,5.688936
153.54,5.698539
153.53,5.706275
153.52,5.713211
153.51,5.717479
153.5,5.755092
153.49,5.759094
153.48,5.762295
153.47,5.765496
153.46,5.76763
153.45,5.770298
153.44,5.772699
153.43,5.774566
153.42,5.775366
153.41,5.776433
153.4,5.781769
153.39,5.782302
153.38,5.782836
153.37,5.783102
153.36,5.783369
153.35,5.784169
153.34,5.784436
153.33,5.784703
153.29,5.785503
153.27,5.78577
153.26,5.786037
153.24,5.78657
153.23,5.786837
153.2,5.787104
153.19,5.787904
153.17,5.788171
153.11,5.788438
153.09,5.788971
153.03,5.789238
153.02,5.789505
152.99,5.790038
152.97,5.790305
152.81,5.791372
152.8,5.852193
152.79,5.887672
152.78,5.918617
152.77,5.941291
152.76,5.960498
152.75,5.973836
152.74,5.982372
152.73,5.990642
152.72,5.997578
152.71,6.00238
152.7,6.038659
152.69,6.041593
152.68,6.042927
152.67,6.045861
152.66,6.048529
152.65,6.051463
152.64,6.052797
152.62,6.053598
152.61,6.054931
152.6,6.059466
152.59,6.060533
152.58,6.061067
152.57,6.061867
152.56,6.062401
152.55,6.062667
152.54,6.063201
152.53,6.063468
152.52,6.063734
152.51,6.064535
152.5,6.066936
152.49,6.067202
152.45,6.067736
152.39,6.06907
152.37,6.069336
152.34,6.069603
152.29,6.06987
152.13,6.070137
152.08,6.070403
152.05,6.07067
152.01,6.070937
152,6.135493
151.99,6.167504
151.98,6.200849
151.97,6.22299
151.96,6.238729
151.95,6.2502
151.94,6.260604
151.93,6.26994
151.92,6.274209
151.91,6.278743
151.9,6.316623
151.89,6.317957
151.88,6.322492
151.87,6.325427
151.86,6.330228
151.85,6.332629
151.84,6.334763
151.83,6.33583
151.82,6.337698
151.81,6.338765
151.8,6.3457
151.79,6.346501
151.78,6.347301
151.77,6.347568
151.76,6.347834
151.75,6.348101
151.71,6.348635
151.7,6.349702
151.69,6.349969
151.57,6.350235
151.5,6.350769
151.46,6.351036
151.44,6.351302
151.39,6.351569
151.33,6.351836
151.32,6.352103
151.21,6.352369
151.2,6.418259
151.19,6.452138
151.18,6.483616
151.17,6.50469
151.16,6.524163
151.15,6.539369
151.14,6.548972
151.13,6.556174
151.12,6.564444
151.11,6.568179
151.1,6.607926
151.09,6.611927
151.08,6.615662
151.07,6.618063
151.06,6.620464
151.05,6.623398
151.04,6.624732
151.03,6.626332
151.02,6.627933
151.01,6.628467
151,6.634335
150.98,6.634602
150.97,6.634869
150.96,6.635136
150.95,6.636203
150.94,6.636469
150.93,6.636736
150.9,6.638603
150.89,6.63887
150.85,6.639137
150.84,6.63967
150.82,6.639937
150.8,6.641004
150.7,6.641538
150.65,6.641805
150.6,6.642605
150.58,6.642872
150.49,6.643138
150.4,6.711429
150.39,6.743707
150.38,6.778386
150.37,6.805596
150.36,6.824002
150.35,6.839207
150.34,6.851745
150.33,6.861615
150.32,6.867751
150.31,6.87362
150.3,6.914167
150.29,6.918702
150.28,6.922703
150.27,6.925371
150.26,6.928305
150.25,6.929106
150.24,6.930173
150.23,6.93124
150.22,6.931507
150.21,6.93284
150.2,6.939776
150.19,6.94031
150.18,6.940576
150.17,6.94111
150.16,6.941643
150.13,6.942444
150.11,6.942711
150.1,6.944044
150.07,6.944311
150.05,6.944845
150.04,6.945111
150.03,6.945912
150,6.946445
149.96,6.946712
149.89,6.946979
149.81,6.947245
149.78,6.947512
149.61,6.948312
149.6,7.019004
149.59,7.053683
149.58,7.088895
149.57,7.113171
149.56,7.13131
149.55,7.145982
149.54,7.158787
149.53,7.16759
149.52,7.173992
149.51,7.179594
149.5,7.22601
149.49,7.228945
149.48,7.234813
149.47,7.237214
149.46,7.238548
149.45,7.241482
149.44,7.24335
149.43,7.24415
149.42,7.24495
149.41,7.246017
149.4,7.251886
149.39,7.252953
149.38,7.253487
149.37,7.25402
149.36,7.254287
149.35,7.254554
149.33,7.255354
149.31,7.255621
149.3,7.257488
149.29,7.258021
149.27,7.258288
149.26,7.258822
149.25,7.259089
149.24,7.259355
149.21,7.259889
149.2,7.260956
149.15,7.261223
149,7.261489
148.81,7.26229
148.8,7.329513
148.79,7.364992
148.78,7.390601
148.77,7.410609
148.76,7.429282
148.75,7.44422
148.74,7.455691
148.73,7.466095
148.72,7.471163
148.71,7.476498
148.7,7.512778
148.69,7.517046
148.68,7.521581
148.67,7.524515
148.66,7.526916
148.65,7.529584
148.64,7.531451
148.63,7.533052
148.62,7.534119
148.61,7.535186
148.6,7.541054
148.59,7.541855
148.58,7.542655
148.57,7.543189
148.56,7.543455
148.55,7.544256
148.54,7.544522
148.53,7.545056
148.52,7.545323
148.5,7.54639
148.49,7.546923
148.45,7.547457
148.41,7.54799
148.4,7.549324
148.31,7.549858
148.3,7.550124
148.28,7.550391
148.26,7.550658
148.23,7.550925
148.21,7.551458
148.01,7.552258
148,7.621349
147.99,7.655228
147.98,7.683771
147.97,7.70938
147.96,7.724852
147.95,7.738457
147.94,7.749394
147.93,7.758731
147.92,7.768868
147.91,7.773403
147.9,7.805147
147.89,7.810483
147.88,7.814484
147.87,7.818752
147.86,7.824621
147.85,7.827555
147.84,7.829423
147.83,7.830223
147.82,7.83209
147.81,7.832624
147.8,7.837425
147.79,7.83956
147.76,7.839826
147.74,7.840093
147.73,7.840627
147.72,7.840893
147.7,7.84196
147.69,7.842227
147.68,7.842761
147.67,7.843027
147.61,7.843294
147.58,7.843561
147.57,7.843828
147.52,7.844094
147.51,7.844361
147.44,7.844628
147.43,7.844895
147.41,7.845428
147.38,7.845695
147.37,7.845962
147.21,7.846495
147.2,7.927591
147.19,7.959068
147.18,7.988412
147.17,8.01002
147.16,8.028159
147.15,8.046299
147.14,8.056436
147.13,8.065239
147.12,8.072708
147.11,8.080978
147.1,8.123393
147.09,8.127661
147.08,8.131129
147.07,8.135397
147.06,8.138598
147.05,8.140732
147.04,8.143133
147.03,8.144467
147.02,8.144734
147.01,8.145534
147,8.15407
146.99,8.154337
146.98,8.154871
146.96,8.155938
146.95,8.156204
146.94,8.157005
146.92,8.157271
146.91,8.160472
146.9,8.160739
146.89,8.16154
146.87,8.161806
146.84,8.162073
146.83,8.162607
146.82,8.16314
146.81,8.163674
146.79,8.16394
146.71,8.165007
146.69,8.165274
146.67,8.165541
146.65,8.165808
146.52,8.166074
146.44,8.166341
146.42,8.166608
146.4,8.242635
146.39,8.279714
146.38,8.310925
146.37,8.3336
146.36,8.351473
146.35,8.366945
146.34,8.380283
146.33,8.388553
146.32,8.399223
146.31,8.406159
146.3,8.45711
146.29,8.459778
146.28,8.463779
146.27,8.467514
146.26,8.469381
146.25,8.470982
146.24,8.474183
146.23,8.475783
146.22,8.47605
146.21,8.48432
146.2,8.484587
146.19,8.485654
146.18,8.48592
146.17,8.486187
146.15,8.486454
146.12,8.486987
146.11,8.488588
146.1,8.488855
146.09,8.489122
146.08,8.489388
146.07,8.489922
146.02,8.490189
146.01,8.490722
145.99,8.490989
145.91,8.491522
145.89,8.491789
145.82,8.492056
145.81,8.492323
145.79,8.492589
145.75,8.492856
145.67,8.493123
145.66,8.49339
145.62,8.493656
145.61,8.493923
145.6,8.576619
145.59,8.618234
145.58,8.65398
145.57,8.68359
145.56,8.70333
145.55,8.719336
145.54,8.728672
145.53,8.739076
145.52,8.746812
145.51,8.753214
145.5,8.803099
145.49,8.807634
145.48,8.811368
145.47,8.81537
145.46,8.817504
145.45,8.820972
145.44,8.823906
145.43,8.82524
145.42,8.825773
145.41,8.832709
145.4,8.833243
145.39,8.833776
145.38,8.83431
145.37,8.834576
145.36,8.834843
145.35,8.83511
145.33,8.835377
145.32,8.835643
145.31,8.837244
145.29,8.837511
145.27,8.837778
145.21,8.839378
145.19,8.839645
145.18,8.840178
145.16,8.840712
145.13,8.840979
145.12,8.841779
144.82,8.842046
144.81,8.842579
144.8,8.91914
144.79,8.964489
144.78,9.001835
144.77,9.027978
144.76,9.044784
144.75,9.061323
144.74,9.075461
144.73,9.081597
144.72,9.0912
144.71,9.095735
144.7,9.143218
144.69,9.146953
144.68,9.149087
144.67,9.152288
144.66,9.157357
144.65,9.158957
144.64,9.160291
144.63,9.161091
144.62,9.162959
144.61,9.170962
144.6,9.171495
144.58,9.171762
144.57,9.172029
144.55,9.172295
144.54,9.172562
144.53,9.173096
144.52,9.173629
144.51,9.175496
144.48,9.175763
144.47,9.17603
144.46,9.176297
144.41,9.17683
144.36,9.177097
144.35,9.177631
144.26,9.177897
144.22,9.178431
144.15,9.178698
144.13,9.179231
144.08,9.179498
144.01,9.179765
144,9.264861
143.99,9.30781
143.98,9.341955
143.97,9.369965
143.96,9.397441
143.95,9.418249
143.94,9.433454
143.93,9.442524
143.92,9.448926
143.91,9.456129
143.9,9.511615
143.89,9.515349
143.88,9.520418
143.87,9.523352
143.86,9.524953
143.85,9.528421
143.84,9.530555
143.83,9.531088
143.82,9.531889
143.81,9.539891
143.8,9.540692
143.79,9.542025
143.78,9.543093
143.77,9.543359
143.75,9.543626
143.73,9.54416
143.72,9.544426
143.71,9.54576
143.69,9.546027
143.67,9.546294
143.66,9.546827
143.64,9.547361
143.62,9.549228
143.56,9.549495
143.52,9.550295
143.38,9.550562
143.36,9.550829
143.26,9.551095
143.22,9.551362
143.21,9.551629
143.2,9.641527
143.19,9.687143
143.18,9.728758
143.17,9.755967
143.16,9.780509
143.15,9.795715
143.14,9.812254
143.13,9.824792
143.12,9.833595
143.11,9.840797
143.1,9.895216
143.09,9.900285
143.08,9.905353
143.07,9.908821
143.06,9.912022
143.05,9.912823
143.04,9.915757
143.03,9.916557
143.02,9.917091
143.01,9.926961
143,9.927761
142.99,9.928295
142.98,9.928562
142.97,9.929095
142.96,9.929895
142.94,9.930429
142.91,9.932296
142.9,9.932563
142.87,9.93283
142.84,9.933096
142.82,9.934163
142.81,9.93443
142.8,9.934697
142.72,9.935231
142.71,9.935764
142.67,9.936031
142.51,9.936298
142.41,9.937365
142.4,10.03607
142.39,10.08702
142.38,10.1257
142.37,10.15664
142.36,10.17825
142.35,10.19559
142.34,10.20919
142.33,10.22066
142.32,10.23053
142.31,10.28789
142.3,10.29429
142.29,10.30096
142.28,10.30443
142.27,10.30976
142.26,10.31243
142.25,10.3167
142.24,10.31883
142.23,10.32097
142.22,10.32177
142.21,10.32897
142.2,10.32924
142.19,10.3303
142.18,10.33084
142.17,10.3319
142.15,10.33217
142.14,10.33244
142.13,10.33297
142.12,10.3343
142.09,10.33457
142.07,10.33484
142.06,10.33537
142.05,10.33564
142.04,10.3359
142.03,10.33617
142.02,10.33724
142,10.33751
141.97,10.33777
141.96,10.33804
141.93,10.33831
141.92,10.33857
141.9,10.33884
141.83,10.33911
141.71,10.33937
141.67,10.33964
141.64,10.33991
141.61,10.34044
141.6,10.43514
141.59,10.48102
141.58,10.52851
141.57,10.56025
141.56,10.58533
141.55,10.60347
141.54,10.61574
141.53,10.62934
141.52,10.64615
141.51,10.70537
141.5,10.71284
141.49,10.71737
141.48,10.72297
141.47,10.72884
141.46,10.73258
141.45,10.73445
141.44,10.73711
141.43,10.73818
141.42,10.73898
141.41,10.74725
141.4,10.74832
141.39,10.74965
141.38,10.75045
141.37,10.75125
141.36,10.75205
141.34,10.75258
141.33,10.75312
141.32,10.75525
141.3,10.75552
141.26,10.75579
141.23,10.75605
141.22,10.75685
141.2,10.75712
141.13,10.75792
141.07,10.75845
141.04,10.75952
140.99,10.76005
140.95,10.76032
140.81,10.76112
140.8,10.86836
140.79,10.91638
140.78,10.97293
140.77,11.00734
140.76,11.03242
140.75,11.05509
140.74,11.06896
140.73,11.07963
140.72,11.09404
140.71,11.15726
140.7,11.16446
140.69,11.17007
140.68,11.17567
140.67,11.1802
140.66,11.18527
140.65,11.18714
140.64,11.19061
140.63,11.19194
140.62,11.19327
140.61,11.20048
140.6,11.20074
140.59,11.20101
140.58,11.20234
140.57,11.20288
140.56,11.20341
140.55,11.20421
140.54,11.20501
140.53,11.20554
140.52,11.20901
140.51,11.20928
140.5,11.20955
140.49,11.20981
140.48,11.21008
140.46,11.21035
140.44,11.21061
140.43,11.21168
140.29,11.21195
140.27,11.21221
140.24,11.21248
140.2,11.21275
140.18,11.21301
140.15,11.21328
140.01,11.21435
140,11.31998
139.99,11.376
139.98,11.41202
139.97,11.44563
139.96,11.47817
139.95,11.49685
139.94,11.51499
139.93,11.52939
139.92,11.53766
139.91,11.58995
139.9,11.59715
139.89,11.60302
139.88,11.60915
139.87,11.61289
139.86,11.61502
139.85,11.61769
139.84,11.61982
139.83,11.62142
139.82,11.62302
139.81,11.63156
139.8,11.63263
139.79,11.6337
139.78,11.6345
139.77,11.63476
139.75,11.63503
139.74,11.63556
139.73,11.6361
139.72,11.63876
139.7,11.63903
139.69,11.63983
139.68,11.64036
139.63,11.6417
139.61,11.64196
139.6,11.64223
139.56,11.6425
139.54,11.64276
139.53,11.6433
139.47,11.64357
139.44,11.64383
139.43,11.6441
139.41,11.64437
139.39,11.64463
139.32,11.6449
139.25,11.64517
139.21,11.6457
139.2,11.76014
139.19,11.81749
139.18,11.86684
139.17,11.90019
139.16,11.9258
139.15,11.94954
139.14,11.96474
139.13,11.97462
139.12,11.98288
139.11,12.04531
139.1,12.05144
139.09,12.05678
139.08,12.05998
139.07,12.06398
139.06,12.06531
139.05,12.06718
139.04,12.06932
139.03,12.07065
139.02,12.07278
139.01,12.08025
139,12.08079
138.99,12.08132
138.98,12.08212
138.97,12.08239
138.96,12.08265
138.95,12.08345
138.92,12.08425
138.91,12.08452
138.9,12.08479
138.86,12.08505
138.85,12.08532
138.83,12.08692
138.82,12.08719
138.79,12.08745
138.78,12.08772
138.74,12.08879
138.65,12.08906
138.61,12.08932
138.6,12.08959
138.59,12.08986
138.55,12.09012
138.54,12.09039
138.46,12.09066
138.41,12.09146
138.4,12.19256
138.39,12.25045
138.38,12.2966
138.37,12.33608
138.36,12.36462
138.35,12.38329
138.34,12.40036
138.33,12.41237
138.32,12.42064
138.31,12.48306
138.3,12.49106
138.29,12.498
138.28,12.502
138.27,12.506
138.26,12.5084
