raw,pctl
188.8,0.7786741
188.79,0.7824087
188.78,0.7850763
188.77,0.7880107
188.76,0.7912118
188.75,0.7928124
188.74,0.7949465
188.73,0.7962803
188.72,0.7981476
188.71,0.7994814
188.7,0.7997482
188.69,0.8005485
188.68,0.801082
188.67,0.8056169
188.66,0.8064172
188.65,0.8069507
188.64,0.8072175
188.63,0.8080178
188.62,0.808818
188.61,0.8090848
188.6,0.8093516
188.55,0.8096183
188.53,0.8098851
188.49,0.8101518
188.47,0.8104186
188.42,0.8106854
188.34,0.8109521
188.01,0.8112189
188,0.820022
187.99,0.8264242
187.98,0.8293586
187.97,0.8325597
187.96,0.8344271
187.95,0.8360276
187.94,0.8381617
187.93,0.8394955
187.92,0.8405625
187.91,0.8424299
187.9,0.8437637
187.88,0.8442972
187.87,0.8501659
187.86,0.8509662
187.85,0.851233
187.84,0.8517665
187.82,0.8520332
187.81,0.8523
187.8,0.8528335
187.79,0.8531003
187.75,0.8539006
187.45,0.8541673
187.44,0.8544341
187.28,0.8547009
187.2,0.863504
187.19,0.8675054
187.18,0.8731073
187.17,0.8776423
187.16,0.882444
187.15,0.8869789
187.14,0.8885794
187.13,0.8893797
187.12,0.89018
187.11,0.8907135
187.1,0.8917806
187.09,0.8925809
187.08,0.8955152
187.07,0.895782
187.06,0.8960487
187.04,0.8965823
187.03,0.896849
187.01,0.8971158
187,0.8973825
186.99,0.8976493
186.95,0.8984496
186.91,0.8987163
186.89,0.8989831
186.83,0.8992499
186.76,0.8995166
186.7,0.8997834
186.58,0.9000502
186.57,0.9003169
186.4,0.90912
186.39,0.9128547
186.38,0.9165893
186.37,0.9200572
186.36,0.9245921
186.35,0.926993
186.34,0.9293938
186.33,0.9312611
186.32,0.9328617
186.31,0.9344623
186.3,0.934729
186.29,0.9357961
186.28,0.9421983
186.27,0.9429986
186.26,0.9437989
186.24,0.9443324
186.17,0.9445992
186.15,0.9456662
186.13,0.945933
186.03,0.9461997
185.95,0.9464665
185.9,0.9467333
185.66,0.947
185.6,0.9576704
185.59,0.9622054
185.58,0.9662068
185.57,0.9691411
185.56,0.9723423
185.55,0.9750099
185.54,0.9774107
185.53,0.9800783
185.52,0.9816789
185.51,0.9835462
185.5,0.98488
185.48,0.9923493
185.47,0.9926161
185.46,0.9934163
185.45,0.9936831
185.44,0.9939499
185.43,0.9942166
185.42,0.9944834
185.41,0.9947502
185.4,0.9950169
185.39,0.9958172
185.37,0.9966175
185.35,0.9976845
185.27,0.9979513
185.21,0.998218
184.8,1.007288
184.79,1.012623
184.78,1.018225
184.77,1.019826
184.76,1.023294
184.75,1.025694
184.74,1.028362
184.73,1.030496
184.72,1.03183
184.71,1.033164
184.7,1.033697
184.69,1.035031
184.68,1.0425
184.67,1.043301
184.66,1.044634
184.64,1.045168
184.63,1.045701
184.61,1.045968
184.6,1.046502
184.57,1.046768
184.56,1.047035
184.55,1.048102
184.53,1.048903
184.51,1.049169
184.5,1.049436
184.43,1.04997
184.34,1.050236
184,1.062241
183.99,1.068376
183.98,1.075845
183.97,1.07878
183.96,1.084382
183.95,1.089183
183.94,1.091317
183.93,1.093452
183.92,1.094519
183.91,1.097186
183.9,1.09852
183.89,1.099854
183.88,1.10679
183.87,1.10759
183.86,1.108123
183.85,1.10839
183.84,1.108657
183.83,1.10919
183.81,1.109457
183.8,1.109724
183.78,1.109991
183.77,1.110257
183.75,1.110524
183.71,1.110791
183.67,1.111058
183.63,1.111591
183.51,1.111858
183.43,1.112125
183.36,1.112392
183.2,1.123062
183.19,1.129464
183.18,1.134533
183.17,1.138267
183.16,1.143603
183.15,1.146537
183.14,1.149738
183.13,1.152139
183.12,1.152939
183.11,1.153739
183.1,1.155073
183.09,1.15534
183.08,1.16361
183.07,1.16441
183.06,1.164943
183.05,1.165744
183.04,1.16601
183.03,1.166544
183.02,1.166811
182.96,1.168145
182.93,1.168411
182.91,1.168678
182.88,1.169212
182.85,1.169478
182.84,1.169745
182.76,1.170012
182.4,1.178815
182.39,1.188418
182.38,1.195354
182.37,1.197488
182.36,1.203357
182.35,1.206558
182.34,1.208692
182.33,1.211626
182.32,1.213227
182.31,1.215628
182.3,1.216428
182.29,1.217228
182.28,1.224965
182.27,1.226032
182.26,1.226832
182.25,1.228699
182.23,1.229766
182.22,1.230566
182.21,1.230833
182.19,1.2311
182.17,1.231367
182.16,1.2319
182.14,1.232167
182.12,1.232434
182.11,1.232701
182.07,1.232967
182.04,1.233234
181.91,1.233768
181.87,1.234034
181.83,1.234301
181.6,1.247906
181.59,1.255108
181.58,1.260977
181.57,1.263912
181.56,1.266312
181.55,1.269514
181.54,1.271914
181.53,1.275649
181.52,1.276183
181.51,1.276716
181.5,1.277783
181.49,1.279384
181.48,1.288454
181.47,1.28872
181.46,1.288987
181.45,1.289254
181.43,1.290321
181.42,1.291121
181.41,1.291921
181.4,1.292188
181.36,1.292722
181.34,1.292988
181.32,1.293255
181.24,1.293522
181.19,1.293789
181.18,1.294322
181.12,1.294856
180.8,1.308461
180.79,1.314863
180.78,1.322065
180.77,1.327667
180.76,1.331669
180.75,1.335403
180.74,1.339405
180.73,1.342339
180.72,1.34394
180.71,1.345274
180.7,1.347141
180.69,1.347941
180.68,1.357545
180.67,1.358345
180.66,1.359945
180.65,1.360479
180.64,1.361012
180.63,1.362346
180.62,1.36288
180.61,1.36368
180.6,1.363947
180.58,1.36448
180.57,1.364747
180.56,1.366081
180.55,1.366348
180.45,1.366614
180.44,1.367681
180.41,1.367948
180.32,1.368482
180.23,1.368748
180.2,1.369015
180.01,1.369549
180,1.383954
179.99,1.391156
179.98,1.397559
179.97,1.403161
179.96,1.408229
179.95,1.412497
179.94,1.414898
179.93,1.416499
179.92,1.418366
179.91,1.418899
179.9,1.419433
179.89,1.4205
179.88,1.427969
179.87,1.428236
179.86,1.429303
179.85,1.42957
179.84,1.430637
179.82,1.432504
179.81,1.432771
179.8,1.433038
179.78,1.433305
179.77,1.433571
179.76,1.435172
179.74,1.435439
179.72,1.435705
179.7,1.435972
179.69,1.436239
179.67,1.436506
179.64,1.437039
179.6,1.437306
179.58,1.437573
179.55,1.437839
179.39,1.438106
179.21,1.43864
179.2,1.451978
179.19,1.45918
179.18,1.46665
179.17,1.470117
179.16,1.474386
179.15,1.479187
179.14,1.481855
179.13,1.484523
179.12,1.485856
179.11,1.48719
179.1,1.488257
179.09,1.489591
179.08,1.499194
179.07,1.499728
179.06,1.500261
179.05,1.500528
179.04,1.501062
179.01,1.501595
179,1.502396
178.98,1.502662
178.96,1.503463
178.94,1.503729
178.9,1.503996
178.84,1.505063
178.82,1.50533
178.78,1.505597
178.6,1.50613
178.49,1.506397
178.4,1.521602
178.39,1.529605
178.38,1.536541
178.37,1.539475
178.36,1.545077
178.35,1.550146
178.34,1.552813
178.33,1.554947
178.32,1.557615
178.31,1.558682
178.3,1.560549
178.29,1.56215
178.28,1.57282
178.27,1.573621
178.26,1.574154
178.25,1.574421
178.24,1.575221
178.23,1.576021
178.22,1.577088
178.21,1.577622
178.2,1.577889
178.17,1.578156
178.16,1.581357
178.15,1.581623
178.14,1.58189
178.11,1.582424
178.09,1.58269
178.07,1.582957
177.98,1.583224
177.81,1.583491
177.6,1.598696
177.59,1.607499
177.58,1.614702
177.57,1.61977
177.56,1.627239
177.55,1.630974
177.54,1.634175
177.53,1.63711
177.52,1.638177
177.51,1.640044
177.5,1.641645
177.49,1.643245
177.48,1.650981
177.47,1.651515
177.46,1.652315
177.45,1.653382
177.44,1.654182
177.43,1.654716
177.42,1.656583
177.4,1.65685
177.39,1.657117
177.36,1.657917
177.32,1.658184
177.31,1.65845
177.25,1.660318
177.23,1.660585
177.22,1.660851
177.14,1.661118
177.12,1.661385
177.02,1.661652
177.01,1.661918
176.81,1.662185
176.8,1.678991
176.79,1.689128
176.78,1.699265
176.77,1.704867
176.76,1.710736
176.75,1.715537
176.74,1.717938
176.73,1.720606
176.72,1.722206
176.71,1.725141
176.7,1.725941
176.69,1.727541
176.68,1.736078
176.67,1.737412
176.66,1.739546
176.65,1.739812
176.64,1.740613
176.62,1.741146
176.58,1.741413
176.56,1.74328
176.47,1.743547
176.45,1.744347
176.33,1.744614
176.21,1.744881
176.18,1.745148
176.01,1.745414
176,1.765955
175.99,1.777159
175.98,1.786496
175.97,1.79103
175.96,1.797699
175.95,1.801434
175.94,1.804368
175.93,1.808103
175.92,1.810771
175.91,1.813438
175.9,1.814772
175.89,1.816106
175.88,1.825709
175.87,1.827043
175.86,1.827843
175.84,1.828644
175.83,1.82891
175.82,1.829977
175.81,1.831045
175.8,1.831578
175.78,1.831845
175.77,1.833179
175.75,1.833445
175.72,1.833712
175.71,1.833979
175.68,1.834512
175.66,1.834779
175.65,1.835313
175.63,1.835579
175.59,1.835846
175.54,1.836113
175.53,1.83638
175.42,1.836646
